Wall time,Step,Value
1713599055.4537067,0,1.4575207233428955
1713599209.106681,1,0.8706074953079224
1713599362.642425,2,0.6125861406326294
1713599516.8179855,3,0.7526166439056396
1713599670.3509462,4,0.6578007340431213
1713599823.918762,5,0.6512817740440369
1713599977.7087703,6,0.6034182906150818
1713600131.5985415,7,0.5991849899291992
1713600285.7658684,8,0.5811403393745422
1713600439.3111339,9,0.47016197443008423
1713600592.8491786,10,0.4726656377315521
1713600747.6161497,11,0.49133503437042236
1713600901.2399783,12,0.4481854736804962
1713601055.1693916,13,0.45955613255500793
1713601212.7318673,14,0.49311932921409607
1713601374.9155638,15,0.441256046295166
1713601530.374381,16,0.44074976444244385
1713601683.94601,17,0.454729825258255
1713601837.5152946,18,0.6091254353523254
1713601991.1643102,19,0.4892856478691101
1713602145.16431,20,0.5140548348426819
1713602299.7626565,21,0.48628130555152893
1713602459.9912913,22,0.40259653329849243
1713602616.1974916,23,0.35955119132995605
1713602770.20734,24,0.4535861611366272
1713602924.8173556,25,0.4406551718711853
1713603078.4019024,26,0.47385933995246887
1713603232.0001504,27,0.46985456347465515
1713603385.8655794,28,0.4415178596973419
1713603540.8380759,29,0.3736521005630493
1713603695.4861095,30,0.339363694190979
1713603849.5203001,31,0.35428735613822937
1713604003.0890133,32,0.39684808254241943
1713604156.706282,33,0.46901261806488037
1713604310.4616613,34,0.33141061663627625
1713604465.0373306,35,0.32236653566360474
1713604618.651793,36,0.36518463492393494
1713604772.2987323,37,0.3348076641559601
1713604925.888746,38,0.36249932646751404
1713605080.4502666,39,0.36706236004829407
1713605234.0887327,40,0.3916143476963043
1713605387.7483249,41,0.3165799081325531
1713605541.4210875,42,0.31240057945251465
1713605695.2667842,43,0.38277068734169006
1713605848.87668,44,0.3947645425796509
1713606002.4537482,45,0.44081926345825195
1713606156.118761,46,0.4707811176776886
1713606309.730269,47,0.341349720954895
1713606474.2968428,48,0.38471758365631104
1713606628.880502,49,0.35828810930252075
1713606782.567501,50,0.35044407844543457
1713606936.1450934,51,0.2798822224140167
1713607089.791064,52,0.26468369364738464
1713607243.4402273,53,0.3385964334011078
1713607397.08679,54,0.3275608420372009
1713607550.7624211,55,0.3405064046382904
1713607704.3412046,56,0.3450160026550293
1713607858.2917154,57,0.4918711483478546
1713608011.864427,58,0.36710286140441895
1713608165.4497557,59,0.33532071113586426
1713608319.507717,60,0.41667094826698303
1713608473.499756,61,0.5220319628715515
1713608627.0903172,62,0.5569613575935364
1713608780.9500906,63,0.3914014995098114
1713608934.5590656,64,0.3703818619251251
1713609088.12537,65,0.373873770236969
1713609242.0901997,66,0.45819520950317383
1713609395.6366162,67,0.32612907886505127
1713609549.2092104,68,0.3147290050983429
1713609702.7763536,69,0.23767893016338348
1713609857.3146985,70,0.367715984582901
1713610010.917304,71,0.3607978820800781
1713610164.5482447,72,0.30746111273765564
1713610329.5425549,73,0.3161948025226593
1713610483.8576558,74,0.33277428150177
1713610637.5407898,75,0.41705000400543213
1713610792.8708596,76,0.42730188369750977
1713610946.6673777,77,0.3950182795524597
1713611100.2354605,78,0.32480955123901367
1713611254.8263187,79,0.33395111560821533
1713611408.3602095,80,0.27856478095054626
1713611561.936146,81,0.3029192388057709
1713611716.5123425,82,0.2856675386428833
1713611870.371032,83,0.3157341778278351
1713612024.003106,84,0.35868778824806213
1713612177.617349,85,0.3880499005317688
1713612331.2122273,86,0.3005898892879486
1713612485.132758,87,0.33040887117385864
1713612639.0580003,88,0.27084842324256897
1713612792.8477542,89,0.2979212701320648
1713612946.5237231,90,0.3167448341846466
1713613100.1993494,91,0.2804643511772156
1713613253.8411367,92,0.2874496877193451
1713613407.8280623,93,0.24230487644672394
1713613561.462207,94,0.3077005445957184
1713613715.0432334,95,0.32639774680137634
1713613868.6606967,96,0.27410709857940674
1713614022.6248236,97,0.3186383545398712
1713614177.4333916,98,0.3325670659542084
1713614342.2158284,99,0.2570725977420807
1713614497.1281917,100,0.28504669666290283
1713614650.8339553,101,0.29067543148994446
1713614804.4307146,102,0.29348352551460266
1713614958.0291255,103,0.3258023262023926
1713615112.8138554,104,0.2763228416442871
1713615267.459864,105,0.22097210586071014
1713615422.077409,106,0.36408182978630066
1713615575.656014,107,0.30686867237091064
1713615729.311784,108,0.26550930738449097
1713615882.8862224,109,0.2791617512702942
1713616036.4663987,110,0.3243430256843567
1713616190.1344323,111,0.24378657341003418
1713616343.7203002,112,0.2336205393075943
1713616497.5410395,113,0.3002643585205078
1713616652.1150467,114,0.31938233971595764
1713616805.9753253,115,0.24907907843589783
1713616961.275555,116,0.2456895262002945
1713617115.8566718,117,0.32978132367134094
1713617269.4584455,118,0.29388228058815
1713617423.271609,119,0.21602702140808105
1713617577.8804188,120,0.3232506513595581
1713617731.735444,121,0.31619924306869507
1713617886.5167863,122,0.24273444712162018
1713618040.1045756,123,0.30550575256347656
1713618204.6948597,124,0.2586148977279663
1713618359.3537693,125,0.2618112862110138
1713618513.2805693,126,0.20169074833393097
1713618666.8998313,127,0.3169270157814026
1713618822.0877242,128,0.2830677330493927
1713618975.6685662,129,0.2782060503959656
1713619129.5422158,130,0.24243515729904175
1713619283.1768603,131,0.29692238569259644
1713619437.8156157,132,0.33898892998695374
1713619591.415148,133,0.2349640429019928
1713619746.41234,134,0.2887418568134308
1713619899.9812627,135,0.2730448842048645
1713620053.53796,136,0.2547895908355713
1713620208.1943629,137,0.19888941943645477
1713620361.7777014,138,0.2057662457227707
1713620515.581955,139,0.31845858693122864
1713620669.1586196,140,0.2869013249874115
1713620823.2118275,141,0.2500166594982147
1713620976.86512,142,0.25848278403282166
1713621130.8282933,143,0.25276005268096924
1713621284.4166577,144,0.22062045335769653
1713621437.9023683,145,0.2336774617433548
1713621591.5416226,146,0.20622552931308746
